# radius(km)    Ye
2.620524e+02 5.000000e-01
2.621524e+02 5.000000e-01
2.622525e+02 5.000000e-01
2.623525e+02 5.000000e-01
2.624525e+02 5.000000e-01
2.625525e+02 5.000000e-01
2.626525e+02 5.000000e-01
2.627526e+02 5.000000e-01
2.628526e+02 5.000000e-01
2.629526e+02 5.000000e-01
2.630526e+02 5.000000e-01
2.631526e+02 5.000000e-01
2.632527e+02 5.000000e-01
2.633527e+02 5.000000e-01
2.634527e+02 5.000000e-01
2.635527e+02 5.000000e-01
2.636527e+02 5.000000e-01
2.637528e+02 5.000000e-01
2.638528e+02 5.000000e-01
2.639528e+02 5.000000e-01
2.640528e+02 5.000000e-01
2.641528e+02 5.000000e-01
2.642529e+02 5.000000e-01
2.643529e+02 5.000000e-01
2.644529e+02 5.000000e-01
2.645529e+02 5.000000e-01
2.646529e+02 5.000000e-01
2.647530e+02 5.000000e-01
2.648530e+02 5.000000e-01
2.649530e+02 5.000000e-01
2.650530e+02 5.000000e-01
2.651530e+02 5.000000e-01
2.652531e+02 5.000000e-01
2.653531e+02 5.000000e-01
2.654531e+02 5.000000e-01
2.655531e+02 5.000000e-01
2.656531e+02 5.000000e-01
2.657532e+02 5.000000e-01
2.658532e+02 5.000000e-01
2.659532e+02 5.000000e-01
2.660532e+02 5.000000e-01
2.661532e+02 5.000000e-01
2.662533e+02 5.000000e-01
2.663533e+02 5.000000e-01
2.664533e+02 5.000000e-01
2.665533e+02 5.000000e-01
2.666533e+02 5.000000e-01
2.667534e+02 5.000000e-01
2.668534e+02 5.000000e-01
2.669534e+02 5.000000e-01
2.670534e+02 5.000000e-01
2.671534e+02 5.000000e-01
2.672535e+02 5.000000e-01
2.673535e+02 5.000000e-01
2.674535e+02 5.000000e-01
2.675535e+02 5.000000e-01
2.676535e+02 5.000000e-01
2.677536e+02 5.000000e-01
2.678536e+02 5.000000e-01
2.679536e+02 5.000000e-01
2.680536e+02 5.000000e-01
2.681536e+02 5.000000e-01
2.682537e+02 5.000000e-01
2.683537e+02 5.000000e-01
2.684537e+02 5.000000e-01
2.685537e+02 5.000000e-01
2.686537e+02 5.000000e-01
2.687538e+02 5.000000e-01
2.688538e+02 5.000000e-01
2.689538e+02 5.000000e-01
2.690538e+02 5.000000e-01
2.691538e+02 5.000000e-01
2.692539e+02 5.000000e-01
2.693539e+02 5.000000e-01
2.694539e+02 5.000000e-01
2.695539e+02 5.000000e-01
2.696539e+02 5.000000e-01
2.697540e+02 5.000000e-01
2.698540e+02 5.000000e-01
2.699540e+02 5.000000e-01
2.700540e+02 5.000000e-01
2.701540e+02 5.000000e-01
2.702541e+02 5.000000e-01
2.703541e+02 5.000000e-01
2.704541e+02 5.000000e-01
2.705541e+02 5.000000e-01
2.706541e+02 5.000000e-01
2.707542e+02 5.000000e-01
2.708542e+02 5.000000e-01
2.709542e+02 5.000000e-01
2.710542e+02 5.000000e-01
2.711542e+02 5.000000e-01
2.712543e+02 5.000000e-01
2.713543e+02 5.000000e-01
2.714543e+02 5.000000e-01
2.715543e+02 5.000000e-01
2.716543e+02 5.000000e-01
2.717544e+02 5.000000e-01
2.718544e+02 5.000000e-01
2.719544e+02 5.000000e-01
2.720544e+02 5.000000e-01
2.721544e+02 5.000000e-01
2.722545e+02 5.000000e-01
2.723545e+02 5.000000e-01
2.724545e+02 5.000000e-01
2.725545e+02 5.000000e-01
2.726545e+02 5.000000e-01
2.727546e+02 5.000000e-01
2.728546e+02 5.000000e-01
2.729546e+02 5.000000e-01
2.730546e+02 5.000000e-01
2.731546e+02 5.000000e-01
2.732547e+02 5.000000e-01
2.733547e+02 5.000000e-01
2.734547e+02 5.000000e-01
2.735547e+02 5.000000e-01
2.736547e+02 5.000000e-01
2.737548e+02 5.000000e-01
2.738548e+02 5.000000e-01
2.739548e+02 5.000000e-01
2.740548e+02 5.000000e-01
2.741548e+02 5.000000e-01
2.742549e+02 5.000000e-01
2.743549e+02 5.000000e-01
2.744549e+02 5.000000e-01
2.745549e+02 5.000000e-01
2.746549e+02 5.000000e-01
2.747550e+02 5.000000e-01
2.748550e+02 5.000000e-01
2.749550e+02 5.000000e-01
2.750550e+02 5.000000e-01
2.751550e+02 5.000000e-01
2.752551e+02 5.000000e-01
2.753551e+02 5.000000e-01
2.754551e+02 5.000000e-01
2.755551e+02 5.000000e-01
2.756551e+02 5.000000e-01
2.757552e+02 5.000000e-01
2.758552e+02 5.000000e-01
2.759552e+02 5.000000e-01
2.760552e+02 5.000000e-01
2.761552e+02 5.000000e-01
2.762553e+02 5.000000e-01
2.763553e+02 5.000000e-01
2.764553e+02 5.000000e-01
2.765553e+02 5.000000e-01
2.766553e+02 5.000000e-01
2.767554e+02 5.000000e-01
2.768554e+02 5.000000e-01
2.769554e+02 5.000000e-01
2.770554e+02 5.000000e-01
2.771554e+02 5.000000e-01
2.772555e+02 5.000000e-01
2.773555e+02 5.000000e-01
2.774555e+02 5.000000e-01
2.775555e+02 5.000000e-01
2.776555e+02 5.000000e-01
2.777556e+02 5.000000e-01
2.778556e+02 5.000000e-01
2.779556e+02 5.000000e-01
2.780556e+02 5.000000e-01
2.781556e+02 5.000000e-01
2.782557e+02 5.000000e-01
2.783557e+02 5.000000e-01
2.784557e+02 5.000000e-01
2.785557e+02 5.000000e-01
2.786557e+02 5.000000e-01
2.787558e+02 5.000000e-01
2.788558e+02 5.000000e-01
2.789558e+02 5.000000e-01
2.790558e+02 5.000000e-01
2.791558e+02 5.000000e-01
2.792559e+02 5.000000e-01
2.793559e+02 5.000000e-01
2.794559e+02 5.000000e-01
2.795559e+02 5.000000e-01
2.796559e+02 5.000000e-01
2.797560e+02 5.000000e-01
2.798560e+02 5.000000e-01
2.799560e+02 5.000000e-01
2.800560e+02 5.000000e-01
2.801560e+02 5.000000e-01
2.802561e+02 5.000000e-01
2.803561e+02 5.000000e-01
2.804561e+02 5.000000e-01
2.805561e+02 5.000000e-01
2.806561e+02 5.000000e-01
2.807562e+02 5.000000e-01
2.808562e+02 5.000000e-01
2.809562e+02 5.000000e-01
2.810562e+02 5.000000e-01
2.811562e+02 5.000000e-01
2.812563e+02 5.000000e-01
2.813563e+02 5.000000e-01
2.814563e+02 5.000000e-01
2.815563e+02 5.000000e-01
2.816563e+02 5.000000e-01
2.817564e+02 5.000000e-01
2.818564e+02 5.000000e-01
2.819564e+02 5.000000e-01
2.820564e+02 5.000000e-01
2.821564e+02 5.000000e-01
2.822565e+02 5.000000e-01
2.823565e+02 5.000000e-01
2.824565e+02 5.000000e-01
2.825565e+02 5.000000e-01
2.826565e+02 5.000000e-01
2.827566e+02 5.000000e-01
2.828566e+02 5.000000e-01
2.829566e+02 5.000000e-01
2.830566e+02 5.000000e-01
2.831566e+02 5.000000e-01
2.832567e+02 5.000000e-01
2.833567e+02 5.000000e-01
2.834567e+02 5.000000e-01
2.835567e+02 5.000000e-01
2.836567e+02 5.000000e-01
2.837568e+02 5.000000e-01
2.838568e+02 5.000000e-01
2.839568e+02 5.000000e-01
2.840568e+02 5.000000e-01
2.841568e+02 5.000000e-01
2.842569e+02 5.000000e-01
2.843569e+02 5.000000e-01
2.844569e+02 5.000000e-01
2.845569e+02 5.000000e-01
2.846569e+02 5.000000e-01
2.847570e+02 5.000000e-01
2.848570e+02 5.000000e-01
2.849570e+02 5.000000e-01
2.850570e+02 5.000000e-01
2.851570e+02 5.000000e-01
2.852571e+02 5.000000e-01
2.853571e+02 5.000000e-01
2.854571e+02 5.000000e-01
2.855571e+02 5.000000e-01
2.856571e+02 5.000000e-01
2.857572e+02 5.000000e-01
2.858572e+02 5.000000e-01
2.859572e+02 5.000000e-01
2.860572e+02 5.000000e-01
2.861572e+02 5.000000e-01
2.862573e+02 5.000000e-01
2.863573e+02 5.000000e-01
2.864573e+02 5.000000e-01
2.865573e+02 5.000000e-01
2.866573e+02 5.000000e-01
2.867574e+02 5.000000e-01
2.868574e+02 5.000000e-01
2.869574e+02 5.000000e-01
2.870574e+02 5.000000e-01
2.871574e+02 5.000000e-01
2.872575e+02 5.000000e-01
2.873575e+02 5.000000e-01
2.874575e+02 5.000000e-01
2.875575e+02 5.000000e-01
2.876575e+02 5.000000e-01
2.877576e+02 5.000000e-01
2.878576e+02 5.000000e-01
2.879576e+02 5.000000e-01
2.880576e+02 5.000000e-01
2.881576e+02 5.000000e-01
2.882577e+02 5.000000e-01
2.883577e+02 5.000000e-01
2.884577e+02 5.000000e-01
2.885577e+02 5.000000e-01
2.886577e+02 5.000000e-01
2.887578e+02 5.000000e-01
2.888578e+02 5.000000e-01
2.889578e+02 5.000000e-01
2.890578e+02 5.000000e-01
2.891578e+02 5.000000e-01
2.892579e+02 5.000000e-01
2.893579e+02 5.000000e-01
2.894579e+02 5.000000e-01
2.895579e+02 5.000000e-01
2.896579e+02 5.000000e-01
2.897580e+02 5.000000e-01
2.898580e+02 5.000000e-01
2.899580e+02 5.000000e-01
2.900580e+02 5.000000e-01
2.901580e+02 5.000000e-01
2.902581e+02 5.000000e-01
2.903581e+02 5.000000e-01
2.904581e+02 5.000000e-01
2.905581e+02 5.000000e-01
2.906581e+02 5.000000e-01
2.907582e+02 5.000000e-01
2.908582e+02 5.000000e-01
2.909582e+02 5.000000e-01
2.910582e+02 5.000000e-01
2.911582e+02 5.000000e-01
2.912583e+02 5.000000e-01
2.913583e+02 5.000000e-01
2.914583e+02 5.000000e-01
2.915583e+02 5.000000e-01
2.916583e+02 5.000000e-01
2.917584e+02 5.000000e-01
2.918584e+02 5.000000e-01
2.919584e+02 5.000000e-01
2.920584e+02 5.000000e-01
2.921584e+02 5.000000e-01
2.922585e+02 5.000000e-01
2.923585e+02 5.000000e-01
2.924585e+02 5.000000e-01
2.925585e+02 5.000000e-01
2.926585e+02 5.000000e-01
2.927586e+02 5.000000e-01
2.928586e+02 5.000000e-01
2.929586e+02 5.000000e-01
2.930586e+02 5.000000e-01
2.931586e+02 5.000000e-01
2.932587e+02 5.000000e-01
2.933587e+02 5.000000e-01
2.934587e+02 5.000000e-01
2.935587e+02 5.000000e-01
2.936587e+02 5.000000e-01
2.937588e+02 5.000000e-01
2.938588e+02 5.000000e-01
2.939588e+02 5.000000e-01
2.940588e+02 5.000000e-01
2.941588e+02 5.000000e-01
2.942589e+02 5.000000e-01
2.943589e+02 5.000000e-01
2.944589e+02 5.000000e-01
2.945589e+02 5.000000e-01
2.946589e+02 5.000000e-01
2.947590e+02 5.000000e-01
2.948590e+02 5.000000e-01
2.949590e+02 5.000000e-01
2.950590e+02 5.000000e-01
2.951590e+02 5.000000e-01
2.952591e+02 5.000000e-01
2.953591e+02 5.000000e-01
2.954591e+02 5.000000e-01
2.955591e+02 5.000000e-01
2.956591e+02 5.000000e-01
2.957592e+02 5.000000e-01
2.958592e+02 5.000000e-01
2.959592e+02 5.000000e-01
2.960592e+02 5.000000e-01
2.961592e+02 5.000000e-01
2.962593e+02 5.000000e-01
2.963593e+02 5.000000e-01
2.964593e+02 5.000000e-01
2.965593e+02 5.000000e-01
2.966593e+02 5.000000e-01
2.967594e+02 5.000000e-01
2.968594e+02 5.000000e-01
2.969594e+02 5.000000e-01
2.970594e+02 5.000000e-01
2.971594e+02 5.000000e-01
2.972595e+02 5.000000e-01
2.973595e+02 5.000000e-01
2.974595e+02 5.000000e-01
2.975595e+02 5.000000e-01
2.976595e+02 5.000000e-01
2.977596e+02 5.000000e-01
2.978596e+02 5.000000e-01
2.979596e+02 5.000000e-01
2.980596e+02 5.000000e-01
2.981596e+02 5.000000e-01
2.982597e+02 5.000000e-01
2.983597e+02 5.000000e-01
2.984597e+02 5.000000e-01
2.985597e+02 5.000000e-01
2.986597e+02 5.000000e-01
2.987598e+02 5.000000e-01
2.988598e+02 5.000000e-01
2.989598e+02 5.000000e-01
2.990598e+02 5.000000e-01
2.991598e+02 5.000000e-01
2.992599e+02 5.000000e-01
2.993599e+02 5.000000e-01
2.994599e+02 5.000000e-01
2.995599e+02 5.000000e-01
2.996599e+02 5.000000e-01
2.997600e+02 5.000000e-01
2.998600e+02 5.000000e-01
2.999600e+02 5.000000e-01
3.000600e+02 5.000000e-01
3.001600e+02 5.000000e-01
3.002601e+02 5.000000e-01
3.003601e+02 5.000000e-01
3.004601e+02 5.000000e-01
3.005601e+02 5.000000e-01
3.006601e+02 5.000000e-01
3.007602e+02 5.000000e-01
3.008602e+02 5.000000e-01
3.009602e+02 5.000000e-01
3.010602e+02 5.000000e-01
3.011602e+02 5.000000e-01
3.012603e+02 5.000000e-01
3.013603e+02 5.000000e-01
3.014603e+02 5.000000e-01
3.015603e+02 5.000000e-01
3.016603e+02 5.000000e-01
3.017604e+02 5.000000e-01
3.018604e+02 5.000000e-01
3.019604e+02 5.000000e-01
3.020604e+02 5.000000e-01
3.021604e+02 5.000000e-01
3.022605e+02 5.000000e-01
3.023605e+02 5.000000e-01
3.024605e+02 5.000000e-01
3.025605e+02 5.000000e-01
3.026605e+02 5.000000e-01
3.027606e+02 5.000000e-01
3.028606e+02 5.000000e-01
3.029606e+02 5.000000e-01
3.030606e+02 5.000000e-01
3.031606e+02 5.000000e-01
3.032607e+02 5.000000e-01
3.033607e+02 5.000000e-01
3.034607e+02 5.000000e-01
3.035607e+02 5.000000e-01
3.036607e+02 5.000000e-01
3.037608e+02 5.000000e-01
3.038608e+02 5.000000e-01
3.039608e+02 5.000000e-01
3.040608e+02 5.000000e-01
3.041608e+02 5.000000e-01
3.042609e+02 5.000000e-01
3.043609e+02 5.000000e-01
3.044609e+02 5.000000e-01
3.045609e+02 5.000000e-01
3.046609e+02 5.000000e-01
3.047610e+02 5.000000e-01
3.048610e+02 5.000000e-01
3.049610e+02 5.000000e-01
3.050610e+02 5.000000e-01
3.051610e+02 5.000000e-01
3.052611e+02 5.000000e-01
3.053611e+02 5.000000e-01
3.054611e+02 5.000000e-01
3.055611e+02 5.000000e-01
3.056611e+02 5.000000e-01
3.057612e+02 5.000000e-01
3.058612e+02 5.000000e-01
3.059612e+02 5.000000e-01
3.060612e+02 5.000000e-01
3.061612e+02 5.000000e-01
3.062613e+02 5.000000e-01
3.063613e+02 5.000000e-01
3.064613e+02 5.000000e-01
3.065613e+02 5.000000e-01
3.066613e+02 5.000000e-01
3.067614e+02 5.000000e-01
3.068614e+02 5.000000e-01
3.069614e+02 5.000000e-01
3.070614e+02 5.000000e-01
3.071614e+02 5.000000e-01
3.072615e+02 5.000000e-01
3.073615e+02 5.000000e-01
3.074615e+02 5.000000e-01
3.075615e+02 5.000000e-01
3.076615e+02 5.000000e-01
3.077616e+02 5.000000e-01
3.078616e+02 5.000000e-01
3.079616e+02 5.000000e-01
3.080616e+02 5.000000e-01
3.081616e+02 5.000000e-01
3.082617e+02 5.000000e-01
3.083617e+02 5.000000e-01
3.084617e+02 5.000000e-01
3.085617e+02 5.000000e-01
3.086617e+02 5.000000e-01
3.087618e+02 5.000000e-01
3.088618e+02 5.000000e-01
3.089618e+02 5.000000e-01
3.090618e+02 5.000000e-01
3.091618e+02 5.000000e-01
3.092619e+02 5.000000e-01
3.093619e+02 5.000000e-01
3.094619e+02 5.000000e-01
3.095619e+02 5.000000e-01
3.096619e+02 5.000000e-01
3.097620e+02 5.000000e-01
3.098620e+02 5.000000e-01
3.099620e+02 5.000000e-01
3.100620e+02 5.000000e-01
3.101620e+02 5.000000e-01
3.102621e+02 5.000000e-01
3.103621e+02 5.000000e-01
3.104621e+02 5.000000e-01
3.105621e+02 5.000000e-01
3.106621e+02 5.000000e-01
3.107622e+02 5.000000e-01
3.108622e+02 5.000000e-01
3.109622e+02 5.000000e-01
3.110622e+02 5.000000e-01
3.111622e+02 5.000000e-01
3.112623e+02 5.000000e-01
3.113623e+02 5.000000e-01
3.114623e+02 5.000000e-01
3.115623e+02 5.000000e-01
3.116623e+02 5.000000e-01
3.117624e+02 5.000000e-01
3.118624e+02 5.000000e-01
3.119624e+02 5.000000e-01
3.120624e+02 5.000000e-01
3.121624e+02 5.000000e-01
3.122625e+02 5.000000e-01
3.123625e+02 5.000000e-01
3.124625e+02 5.000000e-01
3.125625e+02 5.000000e-01
3.126625e+02 5.000000e-01
3.127626e+02 5.000000e-01
3.128626e+02 5.000000e-01
3.129626e+02 5.000000e-01
3.130626e+02 5.000000e-01
3.131626e+02 5.000000e-01
3.132627e+02 5.000000e-01
3.133627e+02 5.000000e-01
3.134627e+02 5.000000e-01
3.135627e+02 5.000000e-01
3.136627e+02 5.000000e-01
3.137628e+02 5.000000e-01
3.138628e+02 5.000000e-01
3.139628e+02 5.000000e-01
3.140628e+02 5.000000e-01
3.141628e+02 5.000000e-01
3.142629e+02 5.000000e-01
3.143629e+02 5.000000e-01
3.144629e+02 5.000000e-01
3.145629e+02 5.000000e-01
3.146629e+02 5.000000e-01
3.147630e+02 5.000000e-01
3.148630e+02 5.000000e-01
3.149630e+02 5.000000e-01
3.150630e+02 5.000000e-01
3.151630e+02 5.000000e-01
3.152631e+02 5.000000e-01
3.153631e+02 5.000000e-01
3.154631e+02 5.000000e-01
3.155631e+02 5.000000e-01
3.156631e+02 5.000000e-01
3.157632e+02 5.000000e-01
3.158632e+02 5.000000e-01
3.159632e+02 5.000000e-01
3.160632e+02 5.000000e-01
3.161632e+02 5.000000e-01
3.162633e+02 5.000000e-01
3.163633e+02 5.000000e-01
3.164633e+02 5.000000e-01
3.165633e+02 5.000000e-01
3.166633e+02 5.000000e-01
3.167634e+02 5.000000e-01
3.168634e+02 5.000000e-01
3.169634e+02 5.000000e-01
3.170634e+02 5.000000e-01
3.171634e+02 5.000000e-01
3.172635e+02 5.000000e-01
3.173635e+02 5.000000e-01
3.174635e+02 5.000000e-01
3.175635e+02 5.000000e-01
3.176635e+02 5.000000e-01
3.177636e+02 5.000000e-01
3.178636e+02 5.000000e-01
3.179636e+02 5.000000e-01
3.180636e+02 5.000000e-01
3.181636e+02 5.000000e-01
3.182637e+02 5.000000e-01
3.183637e+02 5.000000e-01
3.184637e+02 5.000000e-01
3.185637e+02 5.000000e-01
3.186637e+02 5.000000e-01
3.187638e+02 5.000000e-01
3.188638e+02 5.000000e-01
3.189638e+02 5.000000e-01
3.190638e+02 5.000000e-01
3.191638e+02 5.000000e-01
3.192639e+02 5.000000e-01
3.193639e+02 5.000000e-01
3.194639e+02 5.000000e-01
3.195639e+02 5.000000e-01
3.196639e+02 5.000000e-01
3.197640e+02 5.000000e-01
3.198640e+02 5.000000e-01
3.199640e+02 5.000000e-01
3.200640e+02 5.000000e-01
3.201640e+02 5.000000e-01
3.202641e+02 5.000000e-01
3.203641e+02 5.000000e-01
3.204641e+02 5.000000e-01
3.205641e+02 5.000000e-01
3.206641e+02 5.000000e-01
3.207642e+02 5.000000e-01
3.208642e+02 5.000000e-01
3.209642e+02 5.000000e-01
3.210642e+02 5.000000e-01
3.211642e+02 5.000000e-01
3.212643e+02 5.000000e-01
3.213643e+02 5.000000e-01
3.214643e+02 5.000000e-01
3.215643e+02 5.000000e-01
3.216643e+02 5.000000e-01
3.217644e+02 5.000000e-01
3.218644e+02 5.000000e-01
3.219644e+02 5.000000e-01
3.220644e+02 5.000000e-01
3.221644e+02 5.000000e-01
3.222645e+02 5.000000e-01
3.223645e+02 5.000000e-01
3.224645e+02 5.000000e-01
3.225645e+02 5.000000e-01
3.226645e+02 5.000000e-01
3.227646e+02 5.000000e-01
3.228646e+02 5.000000e-01
3.229646e+02 5.000000e-01
3.230646e+02 5.000000e-01
3.231646e+02 5.000000e-01
3.232647e+02 5.000000e-01
3.233647e+02 5.000000e-01
3.234647e+02 5.000000e-01
3.235647e+02 5.000000e-01
3.236647e+02 5.000000e-01
3.237648e+02 5.000000e-01
3.238648e+02 5.000000e-01
3.239648e+02 5.000000e-01
3.240648e+02 5.000000e-01
3.241648e+02 5.000000e-01
3.242649e+02 5.000000e-01
3.243649e+02 5.000000e-01
3.244649e+02 5.000000e-01
3.245649e+02 5.000000e-01
3.246649e+02 5.000000e-01
3.247650e+02 5.000000e-01
3.248650e+02 5.000000e-01
3.249650e+02 5.000000e-01
3.250650e+02 5.000000e-01
3.251650e+02 5.000000e-01
3.252651e+02 5.000000e-01
3.253651e+02 5.000000e-01
3.254651e+02 5.000000e-01
3.255651e+02 5.000000e-01
3.256651e+02 5.000000e-01
3.257652e+02 5.000000e-01
3.258652e+02 5.000000e-01
3.259652e+02 5.000000e-01
3.260652e+02 5.000000e-01
3.261652e+02 5.000000e-01
3.262653e+02 5.000000e-01
3.263653e+02 5.000000e-01
3.264653e+02 5.000000e-01
3.265653e+02 5.000000e-01
3.266653e+02 5.000000e-01
3.267654e+02 5.000000e-01
3.268654e+02 5.000000e-01
3.269654e+02 5.000000e-01
3.270654e+02 5.000000e-01
3.271654e+02 5.000000e-01
3.272655e+02 5.000000e-01
3.273655e+02 5.000000e-01
3.274655e+02 5.000000e-01
3.275655e+02 5.000000e-01
3.276655e+02 5.000000e-01
3.277656e+02 5.000000e-01
3.278656e+02 5.000000e-01
3.279656e+02 5.000000e-01
3.280656e+02 5.000000e-01
3.281656e+02 5.000000e-01
3.282657e+02 5.000000e-01
3.283657e+02 5.000000e-01
3.284657e+02 5.000000e-01
3.285657e+02 5.000000e-01
3.286657e+02 5.000000e-01
3.287658e+02 5.000000e-01
3.288658e+02 5.000000e-01
3.289658e+02 5.000000e-01
3.290658e+02 5.000000e-01
3.291658e+02 5.000000e-01
3.292659e+02 5.000000e-01
3.293659e+02 5.000000e-01
3.294659e+02 5.000000e-01
3.295659e+02 5.000000e-01
3.296659e+02 5.000000e-01
3.297660e+02 5.000000e-01
3.298660e+02 5.000000e-01
3.299660e+02 5.000000e-01
3.300660e+02 5.000000e-01
3.301660e+02 5.000000e-01
3.302661e+02 5.000000e-01
3.303661e+02 5.000000e-01
3.304661e+02 5.000000e-01
3.305661e+02 5.000000e-01
3.306661e+02 5.000000e-01
3.307662e+02 5.000000e-01
3.308662e+02 5.000000e-01
3.309662e+02 5.000000e-01
3.310662e+02 5.000000e-01
3.311662e+02 5.000000e-01
3.312663e+02 5.000000e-01
3.313663e+02 5.000000e-01
3.314663e+02 5.000000e-01
3.315663e+02 5.000000e-01
3.316663e+02 5.000000e-01
3.317664e+02 5.000000e-01
3.318664e+02 5.000000e-01
3.319664e+02 5.000000e-01
3.320664e+02 5.000000e-01
3.321664e+02 5.000000e-01
3.322665e+02 5.000000e-01
3.323665e+02 5.000000e-01
3.324665e+02 5.000000e-01
3.325665e+02 5.000000e-01
3.326665e+02 5.000000e-01
3.327666e+02 5.000000e-01
3.328666e+02 5.000000e-01
3.329666e+02 5.000000e-01
3.330666e+02 5.000000e-01
3.331666e+02 5.000000e-01
3.332667e+02 5.000000e-01
3.333667e+02 5.000000e-01
3.334667e+02 5.000000e-01
3.335667e+02 5.000000e-01
3.336667e+02 5.000000e-01
3.337668e+02 5.000000e-01
3.338668e+02 5.000000e-01
3.339668e+02 5.000000e-01
3.340668e+02 5.000000e-01
3.341668e+02 5.000000e-01
3.342669e+02 5.000000e-01
3.343669e+02 5.000000e-01
3.344669e+02 5.000000e-01
3.345669e+02 5.000000e-01
3.346669e+02 5.000000e-01
3.347670e+02 5.000000e-01
3.348670e+02 5.000000e-01
3.349670e+02 5.000000e-01
3.350670e+02 5.000000e-01
3.351670e+02 5.000000e-01
3.352671e+02 5.000000e-01
3.353671e+02 5.000000e-01
3.354671e+02 5.000000e-01
3.355671e+02 5.000000e-01
3.356671e+02 5.000000e-01
3.357672e+02 5.000000e-01
3.358672e+02 5.000000e-01
3.359672e+02 5.000000e-01
3.360672e+02 5.000000e-01
3.361672e+02 5.000000e-01
3.362673e+02 5.000000e-01
3.363673e+02 5.000000e-01
3.364673e+02 5.000000e-01
3.365673e+02 5.000000e-01
3.366673e+02 5.000000e-01
3.367674e+02 5.000000e-01
3.368674e+02 5.000000e-01
3.369674e+02 5.000000e-01
3.370674e+02 5.000000e-01
3.371674e+02 5.000000e-01
3.372675e+02 5.000000e-01
3.373675e+02 5.000000e-01
3.374675e+02 5.000000e-01
3.375675e+02 5.000000e-01
3.376675e+02 5.000000e-01
3.377676e+02 5.000000e-01
3.378676e+02 5.000000e-01
3.379676e+02 5.000000e-01
3.380676e+02 5.000000e-01
3.381676e+02 5.000000e-01
3.382677e+02 5.000000e-01
3.383677e+02 5.000000e-01
3.384677e+02 5.000000e-01
3.385677e+02 5.000000e-01
3.386677e+02 5.000000e-01
3.387678e+02 5.000000e-01
3.388678e+02 5.000000e-01
3.389678e+02 5.000000e-01
3.390678e+02 5.000000e-01
3.391678e+02 5.000000e-01
3.392679e+02 5.000000e-01
3.393679e+02 5.000000e-01
3.394679e+02 5.000000e-01
3.395679e+02 5.000000e-01
3.396679e+02 5.000000e-01
3.397680e+02 5.000000e-01
3.398680e+02 5.000000e-01
3.399680e+02 5.000000e-01
3.400680e+02 5.000000e-01
3.401680e+02 5.000000e-01
3.402681e+02 5.000000e-01
3.403681e+02 5.000000e-01
3.404681e+02 5.000000e-01
3.405681e+02 5.000000e-01
3.406681e+02 5.000000e-01
3.407682e+02 5.000000e-01
3.408682e+02 5.000000e-01
3.409682e+02 5.000000e-01
3.410682e+02 5.000000e-01
3.411682e+02 5.000000e-01
3.412683e+02 5.000000e-01
3.413683e+02 5.000000e-01
3.414683e+02 5.000000e-01
3.415683e+02 5.000000e-01
3.416683e+02 5.000000e-01
3.417684e+02 5.000000e-01
3.418684e+02 5.000000e-01
3.419684e+02 5.000000e-01
3.420684e+02 5.000000e-01
3.421684e+02 5.000000e-01
3.422685e+02 5.000000e-01
3.423685e+02 5.000000e-01
3.424685e+02 5.000000e-01
3.425685e+02 5.000000e-01
3.426685e+02 5.000000e-01
3.427686e+02 5.000000e-01
3.428686e+02 5.000000e-01
3.429686e+02 5.000000e-01
3.430686e+02 5.000000e-01
3.431686e+02 5.000000e-01
3.432687e+02 5.000000e-01
3.433687e+02 5.000000e-01
3.434687e+02 5.000000e-01
3.435687e+02 5.000000e-01
3.436687e+02 5.000000e-01
3.437688e+02 5.000000e-01
3.438688e+02 5.000000e-01
3.439688e+02 5.000000e-01
3.440688e+02 5.000000e-01
3.441688e+02 5.000000e-01
3.442689e+02 5.000000e-01
3.443689e+02 5.000000e-01
3.444689e+02 5.000000e-01
3.445689e+02 5.000000e-01
3.446689e+02 5.000000e-01
3.447690e+02 5.000000e-01
3.448690e+02 5.000000e-01
3.449690e+02 5.000000e-01
3.450690e+02 5.000000e-01
3.451690e+02 5.000000e-01
3.452691e+02 5.000000e-01
3.453691e+02 5.000000e-01
3.454691e+02 5.000000e-01
3.455691e+02 5.000000e-01
3.456691e+02 5.000000e-01
3.457692e+02 5.000000e-01
3.458692e+02 5.000000e-01
3.459692e+02 5.000000e-01
3.460692e+02 5.000000e-01
3.461692e+02 5.000000e-01
3.462693e+02 5.000000e-01
3.463693e+02 5.000000e-01
3.464693e+02 5.000000e-01
3.465693e+02 5.000000e-01
3.466693e+02 5.000000e-01
3.467694e+02 5.000000e-01
3.468694e+02 5.000000e-01
3.469694e+02 5.000000e-01
3.470694e+02 5.000000e-01
3.471694e+02 5.000000e-01
3.472695e+02 5.000000e-01
3.473695e+02 5.000000e-01
3.474695e+02 5.000000e-01
3.475695e+02 5.000000e-01
3.476695e+02 5.000000e-01
3.477696e+02 5.000000e-01
3.478696e+02 5.000000e-01
3.479696e+02 5.000000e-01
3.480696e+02 5.000000e-01
3.481696e+02 5.000000e-01
3.482697e+02 5.000000e-01
3.483697e+02 5.000000e-01
3.484697e+02 5.000000e-01
3.485697e+02 5.000000e-01
3.486697e+02 5.000000e-01
3.487698e+02 5.000000e-01
3.488698e+02 5.000000e-01
3.489698e+02 5.000000e-01
3.490698e+02 5.000000e-01
3.491698e+02 5.000000e-01
3.492699e+02 5.000000e-01
3.493699e+02 5.000000e-01
