# Ea rad s(Ea,rad)
7.348485e+01 2.000000e+00 7.229866e-02
7.348485e+01 3.000000e+00 7.309927e-02
7.348485e+01 4.000000e+00 7.359877e-02
7.348485e+01 5.000000e+00 7.434530e-02
7.348485e+01 6.000000e+00 7.468267e-02
7.348485e+01 7.000000e+00 6.968917e-02
7.348485e+01 8.000000e+00 5.585249e-02
7.348485e+01 9.000000e+00 4.602150e-02
7.348485e+01 1.000000e+01 4.115922e-02
7.348485e+01 1.100000e+01 3.862634e-02
7.348485e+01 1.200000e+01 3.718531e-02
7.348485e+01 1.300000e+01 3.603724e-02
7.348485e+01 1.400000e+01 3.527123e-02
7.348485e+01 1.500000e+01 3.335363e-02
7.348485e+01 1.600000e+01 3.168076e-02
7.348485e+01 1.700000e+01 2.886147e-02
7.348485e+01 1.800000e+01 2.726815e-02
7.348485e+01 1.900000e+01 2.530867e-02
7.348485e+01 2.000000e+01 2.591877e-02
7.650505e+01 0.000000e+00 7.581413e-02
7.650505e+01 1.000000e+00 7.582478e-02
7.650505e+01 2.000000e+00 7.590208e-02
7.650505e+01 3.000000e+00 7.653677e-02
7.650505e+01 4.000000e+00 7.684927e-02
7.650505e+01 5.000000e+00 7.735132e-02
7.650505e+01 6.000000e+00 7.718908e-02
7.650505e+01 7.000000e+00 7.142369e-02
7.650505e+01 8.000000e+00 5.683190e-02
7.650505e+01 9.000000e+00 4.668938e-02
7.650505e+01 1.000000e+01 4.171382e-02
7.650505e+01 1.100000e+01 3.913747e-02
7.650505e+01 1.200000e+01 3.768393e-02
7.650505e+01 1.300000e+01 3.653522e-02
7.650505e+01 1.400000e+01 3.577800e-02
7.650505e+01 1.500000e+01 3.385463e-02
7.650505e+01 1.600000e+01 3.217484e-02
7.650505e+01 1.700000e+01 2.932109e-02
7.650505e+01 1.800000e+01 2.768173e-02
7.650505e+01 1.900000e+01 2.562738e-02
7.650505e+01 2.000000e+01 2.615980e-02
7.952525e+01 0.000000e+00 7.968723e-02
7.952525e+01 1.000000e+00 7.960451e-02
7.952525e+01 2.000000e+00 7.956650e-02
7.952525e+01 3.000000e+00 8.001953e-02
7.952525e+01 4.000000e+00 8.013093e-02
7.952525e+01 5.000000e+00 8.037179e-02
7.952525e+01 6.000000e+00 7.967536e-02
7.952525e+01 7.000000e+00 7.310769e-02
7.952525e+01 8.000000e+00 5.775628e-02
7.952525e+01 9.000000e+00 4.730838e-02
7.952525e+01 1.000000e+01 4.222284e-02
7.952525e+01 1.100000e+01 3.960390e-02
7.952525e+01 1.200000e+01 3.813722e-02
7.952525e+01 1.300000e+01 3.698662e-02
7.952525e+01 1.400000e+01 3.623608e-02
7.952525e+01 1.500000e+01 3.430591e-02
7.952525e+01 1.600000e+01 3.261744e-02
7.952525e+01 1.700000e+01 2.972929e-02
7.952525e+01 1.800000e+01 2.804231e-02
7.952525e+01 1.900000e+01 2.589521e-02
7.952525e+01 2.000000e+01 2.635153e-02
8.254545e+01 0.000000e+00 8.364126e-02
8.254545e+01 1.000000e+00 8.345203e-02
8.254545e+01 2.000000e+00 8.328531e-02
8.254545e+01 3.000000e+00 8.354111e-02
8.254545e+01 4.000000e+00 8.343761e-02
8.254545e+01 5.000000e+00 8.340098e-02
8.254545e+01 6.000000e+00 8.213650e-02
8.254545e+01 7.000000e+00 7.473857e-02
8.254545e+01 8.000000e+00 5.862541e-02
